filename,ts,latitude,longitude,altitude,heart_rate,power,cadence,speed,temperature,distance
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:30:51.000Z,48.414376974106,9.945047646761,514.2,,,,,,
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:30:52.000Z,48.414376974106,9.945047646761,514.2,,,,,,
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:30:53.000Z,48.414376974106,9.945047646761,514.2,,,,,,
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:30:54.000Z,48.414376974106,9.945047646761,514.0,,27,,1.998,,0.00056
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:30:55.000Z,48.414355516434,9.945116713643,514.0,,52,,3.982,,0.00166
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:30:56.000Z,48.414355516434,9.945116713643,514.0,,112,80,5.965,,0.00332
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:30:57.000Z,48.414344787598,9.945212602615,513.8,,149,80,7.978,,0.00553
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:30:58.000Z,48.414344787598,9.945212602615,513.6,,187,80,10.019,,0.00832
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:30:59.000Z,48.414344787598,9.945212602615,513.4,,186,80,10.076,,0.01112
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:00.000Z,48.414323329926,9.945274293423,513.0,,182,81,10.091,,0.01392
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:01.000Z,48.414323329926,9.945274293423,512.8,,178,80,10.163,,0.01674
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:02.000Z,48.414323329926,9.945274293423,512.4,158,179,80,10.249,,0.01959
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:03.000Z,48.414285778999,9.945349395275,512.2,158,193,81,10.35,,0.02246
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:04.000Z,48.414285778999,9.945349395275,511.8,158,209,81,10.418,,0.02536
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:05.000Z,48.414232134819,9.945434555411,511.6,158,214,81,10.476,,0.02827
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:06.000Z,48.414232134819,9.945434555411,511.2,158,215,81,10.534,,0.0312
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:07.000Z,48.414167761803,9.945490881801,511.0,158,216,81,10.62,,0.03415
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:08.000Z,48.414167761803,9.945490881801,510.8,158,218,82,10.735,,0.03713
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:09.000Z,48.414124846458,9.945529773831,510.4,158,217,82,10.804,,0.04013
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:10.000Z,48.414130210876,9.945545867085,510.2,158,221,82,10.933,,0.04317
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:11.000Z,48.41411948204,9.945562630892,509.8,158,224,82,11.106,,0.04625
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:12.000Z,48.41411948204,9.945562630892,509.6,159,227,82,11.218,,0.04937
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:13.000Z,48.41411948204,9.945562630892,509.2,159,228,82,11.275,,0.0525
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:14.000Z,48.414103388786,9.945641756058,509.0,159,230,81,11.275,,0.05563
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:15.000Z,48.414103388786,9.945641756058,508.6,159,228,81,11.189,,0.05874
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:16.000Z,48.414060473442,9.945681318641,508.2,159,226,81,11.02,,0.0618
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:17.000Z,48.414060473442,9.945681318641,508.0,160,222,81,10.832,,0.06481
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:18.000Z,48.413910269737,9.94566321373,507.8,160,217,80,10.649,,0.06777
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:19.000Z,48.413872718811,9.945601522923,507.6,160,216,81,10.505,,0.07069
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:20.000Z,48.413872718811,9.945601522923,507.4,160,216,80,10.49,,0.0736
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:21.000Z,48.413786888123,9.945572018623,507.2,160,219,81,10.634,,0.07655
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:22.000Z,48.413786888123,9.945572018623,506.8,160,222,81,10.818,,0.07956
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:23.000Z,48.413754701614,9.945462048054,506.6,160,222,82,10.861,,0.08258
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:24.000Z,48.413754701614,9.945462048054,506.4,160,224,82,10.976,,0.08562
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:25.000Z,48.41371178627,9.945423826575,506.2,160,229,82,11.189,,0.08873
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:26.000Z,48.41371178627,9.945423826575,506.0,160,229,83,11.164,,0.09183
2022_06_06_Lauf_am_Morgen_7.csv,2022-06-06T03:31:27.000Z,48.413663506508,9.945388957858,505.8,160,229,83,11.189,,0.09494
